"","Var1","Freq"
"245","2008-09-11",3
"246","2008-09-12",4
"247","2008-09-13",3
"248","2008-09-14",3
"249","2008-09-15",5
"250","2008-09-16",2
"251","2008-09-17",4
"252","2008-09-18",1
"253","2008-09-19",7
"254","2008-09-20",3
"255","2008-09-21",4
"256","2008-09-24",3
"257","2008-09-25",1
"258","2008-09-26",3
"259","2008-09-27",2
"260","2008-09-28",6
"261","2008-09-29",6
"262","2008-09-30",3
"263","2008-10-01",5
"264","2008-10-02",1
"265","2008-10-03",1
"266","2008-10-04",6
"267","2008-10-05",4
"268","2008-10-06",2
"269","2008-10-07",1
"270","2008-10-08",5
"271","2008-10-09",1
"272","2008-10-10",5
"273","2008-10-11",8
"274","2008-10-12",6
"275","2008-10-13",3
"276","2008-10-14",1
"277","2008-10-15",3
"278","2008-10-16",2
"279","2008-10-17",2
"280","2008-10-18",3
"281","2008-10-19",6
"282","2008-10-20",3
"283","2008-10-21",2
"284","2008-10-22",3
"285","2008-10-23",1
"286","2008-10-24",3
"287","2008-10-26",2
"288","2008-10-27",1
"289","2008-10-28",2
"290","2008-10-29",5
"291","2008-10-30",2
"292","2008-11-01",3
"293","2008-11-02",2
"294","2008-11-03",3
"295","2008-11-04",3
"296","2008-11-05",3
"297","2008-11-06",5
"298","2008-11-08",6
"299","2008-11-09",5
"300","2008-11-10",3
"301","2008-11-11",2
"302","2008-11-13",2
"303","2008-11-14",6
"304","2008-11-15",1
"305","2008-11-16",5
"306","2008-11-17",2
"307","2008-11-18",3
"308","2008-11-19",2
"309","2008-11-21",2
"310","2008-11-22",4
"311","2008-11-23",4
"312","2008-11-24",5
"313","2008-11-25",4
"314","2008-11-26",1
"315","2008-11-27",2
"316","2008-11-28",3
"317","2008-11-29",6
"318","2008-11-30",2
"319","2008-12-01",3
"320","2008-12-02",3
"321","2008-12-04",3
"322","2008-12-05",5
"323","2008-12-06",4
"324","2008-12-07",4
"325","2008-12-08",2
"326","2008-12-09",1
"327","2008-12-10",3
"328","2008-12-11",3
"329","2008-12-12",3
"330","2008-12-13",1
"331","2008-12-14",6
"332","2008-12-15",4
"333","2008-12-16",2
"334","2008-12-17",2
"335","2008-12-18",1
"336","2008-12-19",1
"337","2008-12-20",2
"338","2008-12-21",5
"339","2008-12-22",1
"340","2008-12-23",5
"341","2008-12-25",5
"342","2008-12-26",5
"343","2008-12-27",4
"344","2008-12-28",6
"345","2008-12-29",2
"346","2008-12-30",4
"347","2008-12-31",1
"348","2009-01-01",9
"349","2009-01-02",3
"350","2009-01-03",3
"351","2009-01-04",2
"352","2009-01-05",5
"353","2009-01-06",4
"354","2009-01-07",3
"355","2009-01-08",3
"356","2009-01-09",3
"357","2009-01-10",3
"358","2009-01-11",2
"359","2009-01-12",2
"360","2009-01-13",2
"361","2009-01-14",2
"362","2009-01-16",2
"363","2009-01-17",2
"364","2009-01-18",6
"365","2009-01-19",2
"366","2009-01-20",3
"367","2009-01-21",3
"368","2009-01-23",1
"369","2009-01-24",5
"370","2009-01-25",4
"371","2009-01-26",6
"372","2009-01-27",3
"373","2009-01-28",4
"374","2009-01-29",5
"375","2009-01-30",8
"376","2009-01-31",4
"377","2009-02-01",3
"378","2009-02-02",1
"379","2009-02-03",3
"380","2009-02-04",3
"381","2009-02-05",1
"382","2009-02-06",2
"383","2009-02-07",3
"384","2009-02-08",6
"385","2009-02-09",5
"386","2009-02-10",3
"387","2009-02-11",8
"388","2009-02-12",5
"389","2009-02-13",6
"390","2009-02-14",8
"391","2009-02-15",8
"392","2009-02-16",4
"393","2009-02-17",1
"394","2009-02-18",4
"395","2009-02-19",2
"396","2009-02-20",7
"397","2009-02-21",16
"398","2009-02-22",6
"399","2009-02-23",1
"400","2009-02-24",4
"401","2009-02-25",3
"402","2009-02-26",4
"403","2009-02-27",2
"404","2009-02-28",4
"405","2009-03-01",5
"406","2009-03-02",5
"407","2009-03-03",6
"408","2009-03-04",3
"409","2009-03-05",5
"410","2009-03-06",5
"411","2009-03-07",4
"412","2009-03-08",5
"413","2009-03-09",7
"414","2009-03-10",3
"415","2009-03-11",3
"416","2009-03-12",4
"417","2009-03-13",2
"418","2009-03-14",6
"419","2009-03-15",7
"420","2009-03-16",7
"421","2009-03-17",2
"422","2009-03-18",4
"423","2009-03-19",2
"424","2009-03-20",2
"425","2009-03-21",9
"426","2009-03-22",7
"427","2009-03-23",2
"428","2009-03-24",5
"429","2009-03-25",2
"430","2009-03-26",5
"431","2009-03-27",6
"432","2009-03-28",7
"433","2009-03-29",8
"434","2009-03-30",3
"435","2009-03-31",2
"436","2009-04-01",4
"437","2009-04-02",3
"438","2009-04-03",5
"439","2009-04-04",7
"440","2009-04-05",10
"441","2009-04-06",10
"442","2009-04-07",5
"443","2009-04-08",9
"444","2009-04-09",3
"445","2009-04-10",6
"446","2009-04-11",11
"447","2009-04-12",5
"448","2009-04-13",5
"449","2009-04-14",6
"450","2009-04-15",8
"451","2009-04-16",9
"452","2009-04-17",7
"453","2009-04-18",7
"454","2009-04-19",8
"455","2009-04-20",5
"456","2009-04-21",4
"457","2009-04-22",5
"458","2009-04-23",5
"459","2009-04-24",5
"460","2009-04-25",5
"461","2009-04-26",7
"462","2009-04-27",5
"463","2009-04-28",5
"464","2009-04-29",7
"465","2009-04-30",1
"466","2009-05-01",3
"467","2009-05-02",5
"468","2009-05-03",2
"469","2009-05-04",10
"470","2009-05-05",5
"471","2009-05-06",2
"472","2009-05-07",4
"473","2009-05-08",9
"474","2009-05-09",8
"475","2009-05-10",9
"476","2009-05-11",2
"477","2009-05-12",5
"478","2009-05-13",5
"479","2009-05-14",3
"480","2009-05-15",7
"481","2009-05-16",9
"482","2009-05-17",9
"483","2009-05-18",10
"484","2009-05-19",8
"485","2009-05-20",2
"486","2009-05-21",8
"487","2009-05-22",4
"488","2009-05-23",11
"489","2009-05-24",7
"490","2009-05-25",7
"491","2009-05-26",8
"492","2009-05-27",6
"493","2009-05-28",4
"494","2009-05-29",8
"495","2009-05-30",5
"496","2009-05-31",4
"497","2009-06-01",4
"498","2009-06-02",7
"499","2009-06-03",8
"500","2009-06-04",6
"501","2009-06-05",6
"502","2009-06-06",5
"503","2009-06-07",11
"504","2009-06-08",8
"505","2009-06-09",1
"506","2009-06-10",2
"507","2009-06-11",3
"508","2009-06-12",7
"509","2009-06-13",8
"510","2009-06-14",9
"511","2009-06-15",5
"512","2009-06-16",6
"513","2009-06-17",6
"514","2009-06-18",6
"515","2009-06-19",4
"516","2009-06-20",8
"517","2009-06-21",7
"518","2009-06-22",6
"519","2009-06-23",6
"520","2009-06-24",9
"521","2009-06-25",5
"522","2009-06-26",4
"523","2009-06-27",8
"524","2009-06-28",9
"525","2009-06-29",4
"526","2009-06-30",2
"527","2009-07-01",2
"528","2009-07-02",8
"529","2009-07-03",7
"530","2009-07-04",9
"531","2009-07-05",10
"532","2009-07-06",4
"533","2009-07-07",7
"534","2009-07-08",5
"535","2009-07-09",8
"536","2009-07-10",2
"537","2009-07-11",6
"538","2009-07-12",10
"539","2009-07-13",8
"540","2009-07-14",8
"541","2009-07-15",3
"542","2009-07-16",2
"543","2009-07-17",7
"544","2009-07-18",13
"545","2009-07-19",5
"546","2009-07-20",4
"547","2009-07-21",6
"548","2009-07-22",5
"549","2009-07-23",7
"550","2009-07-24",3
"551","2009-07-25",7
"552","2009-07-26",1
"553","2009-07-27",4
"554","2009-07-28",5
"555","2009-07-29",5
"556","2009-07-30",3
"557","2009-07-31",5
"558","2009-08-01",11
"559","2009-08-02",2
"560","2009-08-03",4
"561","2009-08-04",6
"562","2009-08-05",7
"563","2009-08-06",5
"564","2009-08-07",8
"565","2009-08-08",7
"566","2009-08-09",8
"567","2009-08-10",6
"568","2009-08-11",4
"569","2009-08-12",2
"570","2009-08-13",3
"571","2009-08-14",6
"572","2009-08-15",4
"573","2009-08-16",7
"574","2009-08-17",3
"575","2009-08-18",10
"576","2009-08-19",1
"577","2009-08-20",7
"578","2009-08-21",9
"579","2009-08-22",9
"580","2009-08-23",2
"581","2009-08-25",9
"582","2009-08-26",5
"583","2009-08-27",5
"584","2009-08-28",4
"585","2009-08-29",6
"586","2009-08-30",6
"587","2009-08-31",9
"588","2009-09-01",3
"589","2009-09-02",8
"590","2009-09-03",4
"591","2009-09-04",4
"592","2009-09-05",6
"593","2009-09-06",1
"594","2009-09-07",7
"595","2009-09-08",4
"596","2009-09-09",6
"597","2009-09-10",5
"598","2009-09-11",5
"599","2009-09-12",4
"600","2009-09-13",6
"601","2009-09-14",3
"602","2009-09-15",4
"603","2009-09-16",4
"604","2009-09-17",4
"605","2009-09-18",7
"606","2009-09-19",7
"607","2009-09-20",6
"608","2009-09-21",3
"609","2009-09-22",7
"610","2009-09-23",3
"611","2009-09-24",3
"612","2009-09-25",8
"613","2009-09-26",4
"614","2009-09-27",11
"615","2009-09-28",3
"616","2009-09-29",2
"617","2009-09-30",2
"618","2009-10-01",6
"619","2009-10-02",4
"620","2009-10-03",3
"621","2009-10-04",6
"622","2009-10-05",3
"623","2009-10-06",4
"624","2009-10-07",5
"625","2009-10-08",11
"626","2009-10-09",4
"627","2009-10-10",6
"628","2009-10-11",2
"629","2009-10-12",3
"630","2009-10-13",6
"631","2009-10-14",4
"632","2009-10-15",5
"633","2009-10-16",7
"634","2009-10-17",6
"635","2009-10-18",4
"636","2009-10-19",5
"637","2009-10-20",3
"638","2009-10-21",5
"639","2009-10-22",11
"640","2009-10-23",2
"641","2009-10-24",5
"642","2009-10-25",8
"643","2009-10-26",5
"644","2009-10-27",10
"645","2009-10-28",4
"646","2009-10-29",5
"647","2009-10-30",5
"648","2009-10-31",7
"649","2009-11-01",7
"650","2009-11-02",7
"651","2009-11-03",5
"652","2009-11-04",7
"653","2009-11-05",3
"654","2009-11-06",5
"655","2009-11-07",3
"656","2009-11-08",3
"657","2009-11-09",1
"658","2009-11-10",4
"659","2009-11-11",3
"660","2009-11-12",6
"661","2009-11-13",4
"662","2009-11-14",6
"663","2009-11-15",3
"664","2009-11-16",4
"665","2009-11-17",1
"666","2009-11-18",4
"667","2009-11-19",1
"668","2009-11-20",3
"669","2009-11-21",13
"670","2009-11-22",4
"671","2009-11-23",3
"672","2009-11-24",3
"673","2009-11-25",2
"674","2009-11-26",3
"675","2009-11-27",6
"676","2009-11-28",3
"677","2009-11-29",4
"678","2009-11-30",2
"679","2009-12-01",3
"680","2009-12-03",5
"681","2009-12-04",8
"682","2009-12-05",3
"683","2009-12-06",4
"684","2009-12-07",6
"685","2009-12-08",5
"686","2009-12-09",3
"687","2009-12-10",4
"688","2009-12-11",4
"689","2009-12-12",4
"690","2009-12-13",4
"691","2009-12-14",6
"692","2009-12-15",6
"693","2009-12-16",5
"694","2009-12-17",5
"695","2009-12-18",2
"696","2009-12-19",2
"697","2009-12-20",1
"698","2009-12-21",2
"699","2009-12-22",1
"700","2009-12-23",3
"701","2009-12-24",5
"702","2009-12-25",4
"703","2009-12-26",3
"704","2009-12-27",1
"705","2009-12-28",3
"706","2009-12-29",5
"707","2009-12-30",3
"708","2009-12-31",1
"709","2010-01-01",11
"710","2010-01-02",5
"711","2010-01-03",7
"712","2010-01-04",2
"713","2010-01-05",4
"714","2010-01-06",4
"715","2010-01-07",7
"716","2010-01-08",6
"717","2010-01-09",2
"718","2010-01-10",3
"719","2010-01-11",4
"720","2010-01-12",2
"721","2010-01-13",4
"722","2010-01-14",4
"723","2010-01-15",6
"724","2010-01-16",8
"725","2010-01-17",6
"726","2010-01-18",7
"727","2010-01-19",6
"728","2010-01-20",3
"729","2010-01-21",9
"730","2010-01-22",4
"731","2010-01-23",5
"732","2010-01-24",10
"733","2010-01-25",1
"734","2010-01-26",5
"735","2010-01-27",9
"736","2010-01-28",7
"737","2010-01-29",2
"738","2010-01-30",8
"739","2010-01-31",5
"740","2010-02-01",3
"741","2010-02-02",6
"742","2010-02-03",9
"743","2010-02-04",4
"744","2010-02-05",6
"745","2010-02-06",3
"746","2010-02-07",5
"747","2010-02-08",4
"748","2010-02-09",9
"749","2010-02-10",5
"750","2010-02-11",7
"751","2010-02-12",8
"752","2010-02-13",10
"753","2010-02-14",7
"754","2010-02-15",5
"755","2010-02-16",8
"756","2010-02-17",8
"757","2010-02-18",7
"758","2010-02-19",3
"759","2010-02-20",5
"760","2010-02-21",5
"761","2010-02-22",7
"762","2010-02-23",3
"763","2010-02-24",4
"764","2010-02-25",4
"765","2010-02-26",3
"766","2010-02-27",9
"767","2010-02-28",10
"768","2010-03-01",6
"769","2010-03-02",3
"770","2010-03-03",4
"771","2010-03-04",5
"772","2010-03-05",6
"773","2010-03-06",8
"774","2010-03-07",10
"775","2010-03-08",2
"776","2010-03-09",2
"777","2010-03-10",6
"778","2010-03-11",7
"779","2010-03-12",4
"780","2010-03-13",8
"781","2010-03-14",11
"782","2010-03-15",7
"783","2010-03-16",8
"784","2010-03-17",6
"785","2010-03-18",6
"786","2010-03-19",3
"787","2010-03-20",10
"788","2010-03-21",10
"789","2010-03-22",6
"790","2010-03-23",4
"791","2010-03-24",4
"792","2010-03-25",2
"793","2010-03-26",9
"794","2010-03-27",4
"795","2010-03-28",10
"796","2010-03-29",8
"797","2010-03-30",3
"798","2010-03-31",5
"799","2010-04-01",3
"800","2010-04-02",6
"801","2010-04-03",8
"802","2010-04-04",13
"803","2010-04-05",12
"804","2010-04-06",5
"805","2010-04-07",4
"806","2010-04-08",7
"807","2010-04-09",6
"808","2010-04-10",9
"809","2010-04-11",8
"810","2010-04-12",12
"811","2010-04-13",6
"812","2010-04-14",12
"813","2010-04-15",11
"814","2010-04-16",8
"815","2010-04-17",11
"816","2010-04-18",8
"817","2010-04-19",10
"818","2010-04-21",9
"819","2010-04-22",7
"820","2010-04-23",5
"821","2010-04-24",11
"822","2010-04-25",12
"823","2010-04-26",8
"824","2010-04-27",8
"825","2010-04-28",6
"826","2010-04-29",10
"827","2010-04-30",4
"828","2010-05-01",7
"829","2010-05-02",9
"830","2010-05-03",9
"831","2010-05-04",6
"832","2010-05-05",4
"833","2010-05-06",7
"834","2010-05-07",4
"835","2010-05-08",10
"836","2010-05-09",11
"837","2010-05-10",5
"838","2010-05-11",7
"839","2010-05-12",8
"840","2010-05-13",3
"841","2010-05-14",2
"842","2010-05-15",11
"843","2010-05-16",11
"844","2010-05-17",5
"845","2010-05-18",12
"846","2010-05-19",4
"847","2010-05-20",5
"848","2010-05-21",6
"849","2010-05-22",12
"850","2010-05-23",10
"851","2010-05-24",10
"852","2010-05-25",13
"853","2010-05-26",7
"854","2010-05-27",5
"855","2010-05-28",11
"856","2010-05-29",5
"857","2010-05-30",9
"858","2010-05-31",9
"859","2010-06-01",11
"860","2010-06-02",8
"861","2010-06-03",4
"862","2010-06-04",5
"863","2010-06-05",4
"864","2010-06-06",4
"865","2010-06-07",6
"866","2010-06-08",4
"867","2010-06-09",4
"868","2010-06-10",4
"869","2010-06-11",6
"870","2010-06-12",12
"871","2010-06-13",8
"872","2010-06-14",6
"873","2010-06-15",5
"874","2010-06-16",8
"875","2010-06-17",12
"876","2010-06-18",5
"877","2010-06-19",8
"878","2010-06-20",7
"879","2010-06-21",13
"880","2010-06-22",9
"881","2010-06-23",6
"882","2010-06-24",15
"883","2010-06-25",10
"884","2010-06-26",12
"885","2010-06-27",9
"886","2010-06-28",9
"887","2010-06-29",3
"888","2010-06-30",8
"889","2010-07-01",11
"890","2010-07-02",12
"891","2010-07-03",8
"892","2010-07-04",11
"893","2010-07-05",9
"894","2010-07-06",7
"895","2010-07-07",6
"896","2010-07-08",8
"897","2010-07-09",1
"898","2010-07-10",5
"899","2010-07-11",11
"900","2010-07-12",6
"901","2010-07-13",7
"902","2010-07-14",6
"903","2010-07-15",7
"904","2010-07-16",3
"905","2010-07-17",9
"906","2010-07-18",7
"907","2010-07-19",5
"908","2010-07-20",7
"909","2010-07-21",2
"910","2010-07-22",9
"911","2010-07-23",7
"912","2010-07-24",6
"913","2010-07-25",15
"914","2010-07-26",6
"915","2010-07-27",3
"916","2010-07-28",2
"917","2010-07-29",1
"918","2010-07-30",8
"919","2010-07-31",13
"920","2010-08-01",11
"921","2010-08-02",6
"922","2010-08-03",3
"923","2010-08-04",7
"924","2010-08-05",13
"925","2010-08-06",4
"926","2010-08-07",14
"927","2010-08-08",15
"928","2010-08-09",10
"929","2010-08-10",7
"930","2010-08-11",9
"931","2010-08-12",8
"932","2010-08-13",5
"933","2010-08-14",4
"934","2010-08-15",9
"935","2010-08-16",11
"936","2010-08-17",8
"937","2010-08-18",7
"938","2010-08-19",5
"939","2010-08-20",5
"940","2010-08-21",13
"941","2010-08-22",10
"942","2010-08-23",10
"943","2010-08-24",7
"944","2010-08-25",4
"945","2010-08-26",5
"946","2010-08-27",12
"947","2010-08-28",5
"948","2010-08-29",6
"949","2010-08-30",10
"950","2010-08-31",8
"951","2010-09-01",4
"952","2010-09-02",7
"953","2010-09-03",4
"954","2010-09-04",10
"955","2010-09-05",9
"956","2010-09-06",5
"957","2010-09-07",5
"958","2010-09-08",4
"959","2010-09-09",7
"960","2010-09-10",8
"961","2010-09-11",11
"962","2010-09-12",12
"963","2010-09-13",4
"964","2010-09-14",7
"965","2010-09-15",8
"966","2010-09-16",7
"967","2010-09-17",9
"968","2010-09-18",9
"969","2010-09-19",12
"970","2010-09-20",9
"971","2010-09-21",6
"972","2010-09-22",7
"973","2010-09-23",6
"974","2010-09-24",5
"975","2010-09-25",8
"976","2010-09-26",7
"977","2010-09-27",8
"978","2010-09-28",6
"979","2010-09-29",6
"980","2010-09-30",5
"981","2010-10-01",12
"982","2010-10-02",11
"983","2010-10-03",10
"984","2010-10-04",4
"985","2010-10-05",5
"986","2010-10-06",7
"987","2010-10-07",12
"988","2010-10-08",4
"989","2010-10-09",13
"990","2010-10-10",8
"991","2010-10-11",6
"992","2010-10-12",7
"993","2010-10-13",7
"994","2010-10-14",7
"995","2010-10-15",12
"996","2010-10-16",10
"997","2010-10-17",14
"998","2010-10-18",3
"999","2010-10-19",4
"1000","2010-10-20",10
"1001","2010-10-21",7
"1002","2010-10-22",10
"1003","2010-10-23",7
"1004","2010-10-24",3
"1005","2010-10-25",4
"1006","2010-10-26",4
"1007","2010-10-27",6
"1008","2010-10-28",8
"1009","2010-10-29",13
"1010","2010-10-30",9
"1011","2010-10-31",11
"1012","2010-11-01",4
"1013","2010-11-02",3
"1014","2010-11-03",9
"1015","2010-11-04",1
"1016","2010-11-05",6
"1017","2010-11-06",7
"1018","2010-11-07",7
"1019","2010-11-08",7
"1020","2010-11-09",10
"1021","2010-11-11",2
"1022","2010-11-12",4
"1023","2010-11-13",10
"1024","2010-11-14",5
"1025","2010-11-15",13
"1026","2010-11-16",7
"1027","2010-11-17",6
"1028","2010-11-18",8
"1029","2010-11-19",7
"1030","2010-11-20",4
"1031","2010-11-21",6
"1032","2010-11-22",7
"1033","2010-11-23",8
"1034","2010-11-24",9
"1035","2010-11-25",3
"1036","2010-11-26",3
"1037","2010-11-27",10
"1038","2010-11-28",7
"1039","2010-11-29",9
"1040","2010-11-30",5
"1041","2010-12-01",5
"1042","2010-12-02",5
"1043","2010-12-03",5
"1044","2010-12-04",6
"1045","2010-12-05",6
"1046","2010-12-06",6
"1047","2010-12-07",11
"1048","2010-12-08",4
"1049","2010-12-09",5
"1050","2010-12-10",4
"1051","2010-12-11",6
"1052","2010-12-12",7
"1053","2010-12-13",4
"1054","2010-12-14",5
"1055","2010-12-15",6
"1056","2010-12-16",3
"1057","2010-12-17",4
"1058","2010-12-18",5
"1059","2010-12-19",6
"1060","2010-12-20",7
"1061","2010-12-21",6
"1062","2010-12-22",3
"1063","2010-12-23",6
"1064","2010-12-24",4
"1065","2010-12-25",2
"1066","2010-12-26",4
"1067","2010-12-27",7
"1068","2010-12-28",5
"1069","2010-12-29",11
"1070","2010-12-30",5
"1071","2010-12-31",7
"1072","2011-01-01",14
"1073","2011-01-02",4
"1074","2011-01-03",5
"1075","2011-01-04",6
"1076","2011-01-05",4
"1077","2011-01-06",9
"1078","2011-01-07",9
"1079","2011-01-08",12
"1080","2011-01-09",6
"1081","2011-01-10",4
"1082","2011-01-11",6
"1083","2011-01-12",6
"1084","2011-01-13",4
"1085","2011-01-14",8
"1086","2011-01-15",11
"1087","2011-01-16",11
"1088","2011-01-17",6
"1089","2011-01-18",8
"1090","2011-01-19",8
"1091","2011-01-20",4
"1092","2011-01-21",7
"1093","2011-01-22",5
"1094","2011-01-23",7
"1095","2011-01-24",3
"1096","2011-01-25",8
"1097","2011-01-26",9
"1098","2011-01-27",7
"1099","2011-01-28",7
"1100","2011-01-29",10
"1101","2011-01-30",13
"1102","2011-01-31",6
"1103","2011-02-01",7
"1104","2011-02-02",8
"1105","2011-02-03",4
"1106","2011-02-04",8
"1107","2011-02-05",8
"1108","2011-02-06",10
"1109","2011-02-07",9
"1110","2011-02-08",12
"1111","2011-02-09",6
"1112","2011-02-10",2
"1113","2011-02-11",6
"1114","2011-02-12",7
"1115","2011-02-13",11
"1116","2011-02-14",5
"1117","2011-02-15",10
"1118","2011-02-16",9
"1119","2011-02-17",7
"1120","2011-02-18",7
"1121","2011-02-19",13
"1122","2011-02-20",6
"1123","2011-02-21",10
"1124","2011-02-22",5
"1125","2011-02-23",9
"1126","2011-02-24",7
"1127","2011-02-25",12
"1128","2011-02-26",4
"1129","2011-02-27",9
"1130","2011-02-28",11
"1131","2011-03-01",8
"1132","2011-03-02",4
"1133","2011-03-03",4
"1134","2011-03-04",4
"1135","2011-03-05",6
"1136","2011-03-06",12
"1137","2011-03-07",6
"1138","2011-03-08",5
"1139","2011-03-09",6
"1140","2011-03-10",7
"1141","2011-03-11",11
"1142","2011-03-12",10
"1143","2011-03-13",9
"1144","2011-03-14",7
"1145","2011-03-15",5
"1146","2011-03-16",15
"1147","2011-03-17",8
"1148","2011-03-18",11
"1149","2011-03-19",10
"1150","2011-03-20",4
"1151","2011-03-21",6
"1152","2011-03-22",4
